ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario,Mes,Venta_Total
6270,Cargador USB-C,2,2025-06-24 22:34:00,Sevilla,25,6,50
6271,AirPods Pro,2,2025-03-24 01:07:00,Sevilla,249,3,498
6272,MacBook Pro,2,2025-04-06 22:52:00,Barcelona,1499,4,2998
6273,AirPods Pro,3,2025-04-12 17:40:00,Valencia,249,4,747
6274,Teclado Mecánico,2,2025-05-22 12:47:00,Barcelona,120,5,240
6275,Teclado Mecánico,1,2025-05-08 07:53:00,Madrid,120,5,120
6276,Cargador USB-C,4,2025-01-10 22:11:00,Valencia,25,1,100
6277,Monitor 4K,1,2025-01-24 19:36:00,Sevilla,399,1,399
6278,Cargador USB-C,3,2025-08-16 08:09:00,Sevilla,25,8,75
6279,Teclado Mecánico,1,2025-07-12 20:42:00,Barcelona,120,7,120
6280,AirPods Pro,3,2025-09-16 09:37:00,Valencia,249,9,747
6281,MacBook Pro,4,2025-04-05 12:30:00,Madrid,1499,4,5996
6282,Teclado Mecánico,4,2025-02-13 11:36:00,Valencia,120,2,480
6283,Teclado Mecánico,1,2025-01-16 17:13:00,Bilbao,120,1,120
6285,AirPods Pro,1,2025-06-06 10:30:00,Madrid,249,6,249
6286,iPhone 15,2,2025-11-14 13:59:00,Barcelona,999,11,1998
6287,MacBook Pro,4,2025-08-05 22:38:00,Valencia,1499,8,5996
6288,Google Pixel 8,4,2025-02-22 06:52:00,Barcelona,699,2,2796
6289,Monitor 4K,2,2025-03-07 10:14:00,Sevilla,399,3,798
6290,Cargador USB-C,1,2025-05-27 13:39:00,Bilbao,25,5,25
6291,Teclado Mecánico,1,2025-09-25 00:21:00,Madrid,120,9,120
6292,Google Pixel 8,2,2025-01-29 08:26:00,Barcelona,699,1,1398
6293,Teclado Mecánico,4,2025-04-02 15:04:00,Valencia,120,4,480
6294,MacBook Pro,2,2025-05-29 16:24:00,Sevilla,1499,5,2998
6295,Google Pixel 8,4,2025-07-17 22:42:00,Barcelona,699,7,2796
6297,MacBook Pro,3,2025-04-17 21:39:00,Barcelona,1499,4,4497
6298,AirPods Pro,3,2025-01-30 02:13:00,Barcelona,249,1,747
6299,Google Pixel 8,2,2025-04-10 22:02:00,Madrid,699,4,1398
6300,Google Pixel 8,3,2025-01-09 17:35:00,Valencia,699,1,2097
6301,iPhone 15,4,2025-12-24 17:57:00,Madrid,999,12,3996
6302,Google Pixel 8,1,2025-08-23 06:08:00,Madrid,699,8,699
6303,Google Pixel 8,4,2025-07-24 09:13:00,Valencia,699,7,2796
6304,Monitor 4K,4,2025-02-17 00:18:00,Bilbao,399,2,1596
6305,Cargador USB-C,1,2025-06-24 15:03:00,Madrid,25,6,25
6306,MacBook Pro,4,2025-09-27 18:34:00,Valencia,1499,9,5996
6307,iPhone 15,4,2025-04-09 16:03:00,Madrid,999,4,3996
6308,Google Pixel 8,3,2025-03-10 02:50:00,Valencia,699,3,2097
6310,Cargador USB-C,2,2025-06-13 00:03:00,Valencia,25,6,50
6311,MacBook Pro,1,2025-02-03 20:58:00,Madrid,1499,2,1499
6312,iPhone 15,1,2025-01-22 00:01:00,Bilbao,999,1,999
6313,MacBook Pro,4,2025-10-30 09:57:00,Madrid,1499,10,5996
6314,AirPods Pro,1,2025-09-11 04:26:00,Barcelona,249,9,249
6315,Cargador USB-C,4,2025-01-24 17:39:00,Barcelona,25,1,100
6316,Cargador USB-C,2,2025-11-15 19:09:00,Sevilla,25,11,50
6317,MacBook Pro,3,2025-12-17 22:09:00,Barcelona,1499,12,4497
6318,Teclado Mecánico,2,2025-09-16 10:52:00,Madrid,120,9,240
6319,AirPods Pro,1,2025-12-20 03:22:00,Barcelona,249,12,249
6320,Teclado Mecánico,2,2025-06-03 04:21:00,Barcelona,120,6,240
6321,Google Pixel 8,1,2025-07-24 16:53:00,Sevilla,699,7,699
6322,Cargador USB-C,2,2025-02-13 00:08:00,Bilbao,25,2,50
6323,AirPods Pro,1,2025-08-02 18:57:00,Valencia,249,8,249
6324,Teclado Mecánico,2,2025-02-09 02:54:00,Barcelona,120,2,240
6325,iPhone 15,1,2025-03-24 03:20:00,Madrid,999,3,999
6326,MacBook Pro,1,2025-11-26 03:04:00,Barcelona,1499,11,1499
6327,AirPods Pro,1,2025-08-15 12:26:00,Sevilla,249,8,249
6328,AirPods Pro,4,2025-03-24 18:58:00,Valencia,249,3,996
6329,Monitor 4K,4,2025-11-26 22:45:00,Valencia,399,11,1596
6330,MacBook Pro,3,2025-10-15 02:43:00,Madrid,1499,10,4497
6331,Teclado Mecánico,4,2025-12-05 19:38:00,Sevilla,120,12,480
6332,Google Pixel 8,1,2025-09-09 19:17:00,Sevilla,699,9,699
6333,Cargador USB-C,4,2025-07-24 18:19:00,Barcelona,25,7,100
6334,Google Pixel 8,2,2025-05-08 18:07:00,Sevilla,699,5,1398
6335,Monitor 4K,2,2025-10-12 06:24:00,Sevilla,399,10,798
6336,Cargador USB-C,2,2025-10-15 08:49:00,Valencia,25,10,50
6337,AirPods Pro,1,2025-12-09 18:25:00,Sevilla,249,12,249
6338,iPhone 15,4,2025-09-19 04:00:00,Madrid,999,9,3996
6339,MacBook Pro,4,2025-07-15 12:58:00,Bilbao,1499,7,5996
6340,Monitor 4K,4,2025-05-15 01:04:00,Valencia,399,5,1596
6341,iPhone 15,2,2025-11-15 23:27:00,Barcelona,999,11,1998
6342,AirPods Pro,3,2025-02-19 09:46:00,Madrid,249,2,747
6343,Google Pixel 8,3,2025-09-09 23:25:00,Valencia,699,9,2097
6344,Monitor 4K,2,2025-08-07 18:42:00,Valencia,399,8,798
6345,AirPods Pro,3,2025-02-21 04:54:00,Bilbao,249,2,747
6346,Google Pixel 8,2,2025-06-04 21:37:00,Sevilla,699,6,1398
6347,MacBook Pro,2,2025-07-08 07:39:00,Valencia,1499,7,2998
6348,AirPods Pro,1,2025-08-14 06:02:00,Barcelona,249,8,249
6349,AirPods Pro,3,2025-01-19 12:25:00,Sevilla,249,1,747
6350,MacBook Pro,1,2025-05-22 07:59:00,Valencia,1499,5,1499
6351,Monitor 4K,4,2025-02-22 04:38:00,Barcelona,399,2,1596
6352,AirPods Pro,4,2025-11-01 07:02:00,Valencia,249,11,996
6353,iPhone 15,3,2025-01-21 14:46:00,Sevilla,999,1,2997
6354,Teclado Mecánico,4,2025-06-05 13:06:00,Bilbao,120,6,480
6355,Teclado Mecánico,4,2025-10-21 17:28:00,Valencia,120,10,480
6356,MacBook Pro,4,2025-11-24 13:55:00,Barcelona,1499,11,5996
6357,Monitor 4K,2,2025-08-12 19:10:00,Sevilla,399,8,798
6358,iPhone 15,3,2025-10-29 04:14:00,Madrid,999,10,2997
6359,iPhone 15,3,2025-08-11 08:20:00,Bilbao,999,8,2997
6360,Teclado Mecánico,4,2025-09-11 11:53:00,Valencia,120,9,480
6361,Teclado Mecánico,3,2025-12-27 23:50:00,Barcelona,120,12,360
6363,Google Pixel 8,4,2025-11-06 06:21:00,Valencia,699,11,2796
6364,Cargador USB-C,4,2025-03-03 14:41:00,Valencia,25,3,100
6365,AirPods Pro,4,2025-08-03 21:55:00,Barcelona,249,8,996
6366,AirPods Pro,1,2025-05-07 06:24:00,Sevilla,249,5,249
6367,Monitor 4K,1,2025-04-21 15:54:00,Barcelona,399,4,399
6368,Monitor 4K,2,2025-05-06 14:34:00,Bilbao,399,5,798
6369,Cargador USB-C,2,2025-11-12 23:37:00,Sevilla,25,11,50
6370,MacBook Pro,2,2025-07-10 00:33:00,Madrid,1499,7,2998
6371,iPhone 15,1,2025-05-04 20:31:00,Madrid,999,5,999
6372,Teclado Mecánico,3,2025-12-19 10:18:00,Sevilla,120,12,360
6373,Cargador USB-C,2,2025-12-13 21:33:00,Sevilla,25,12,50
6374,Teclado Mecánico,2,2025-12-22 03:54:00,Sevilla,120,12,240
6375,Google Pixel 8,2,2025-08-23 09:53:00,Sevilla,699,8,1398
6376,Cargador USB-C,2,2025-02-25 11:39:00,Valencia,25,2,50
6377,Teclado Mecánico,1,2025-11-08 07:40:00,Barcelona,120,11,120
6378,Monitor 4K,1,2025-03-15 17:10:00,Valencia,399,3,399
6379,Monitor 4K,4,2025-08-15 01:49:00,Sevilla,399,8,1596
6380,Cargador USB-C,1,2025-02-09 02:23:00,Bilbao,25,2,25
6381,Monitor 4K,1,2025-08-28 23:09:00,Sevilla,399,8,399
6382,Google Pixel 8,1,2025-01-29 23:10:00,Valencia,699,1,699
6383,AirPods Pro,3,2025-08-25 05:59:00,Sevilla,249,8,747
6384,Teclado Mecánico,4,2025-08-29 07:23:00,Valencia,120,8,480
6385,iPhone 15,2,2025-10-30 14:07:00,Bilbao,999,10,1998
6386,MacBook Pro,4,2025-10-04 20:56:00,Barcelona,1499,10,5996
6387,iPhone 15,3,2025-04-07 13:11:00,Bilbao,999,4,2997
6388,Google Pixel 8,2,2025-03-09 14:28:00,Barcelona,699,3,1398
6389,Teclado Mecánico,1,2025-02-10 18:21:00,Bilbao,120,2,120
6390,AirPods Pro,3,2025-02-24 04:17:00,Bilbao,249,2,747
6391,Teclado Mecánico,1,2025-02-11 00:23:00,Sevilla,120,2,120
6392,iPhone 15,2,2025-04-23 18:14:00,Sevilla,999,4,1998
6393,Teclado Mecánico,4,2025-06-16 02:00:00,Valencia,120,6,480
6394,Cargador USB-C,3,2025-10-07 00:25:00,Valencia,25,10,75
6395,Teclado Mecánico,4,2025-04-09 14:01:00,Madrid,120,4,480
6396,Cargador USB-C,2,2025-11-25 12:06:00,Sevilla,25,11,50
6397,Teclado Mecánico,1,2025-10-27 14:55:00,Barcelona,120,10,120
6398,Cargador USB-C,1,2025-09-06 21:26:00,Sevilla,25,9,25
6399,Cargador USB-C,2,2025-10-06 20:54:00,Madrid,25,10,50
6400,Cargador USB-C,2,2025-06-11 14:20:00,Sevilla,25,6,50
6401,Monitor 4K,3,2025-11-05 22:03:00,Valencia,399,11,1197
6402,Teclado Mecánico,3,2025-02-14 01:40:00,Bilbao,120,2,360
6403,Monitor 4K,1,2025-02-03 22:01:00,Bilbao,399,2,399
6404,AirPods Pro,3,2025-08-13 12:59:00,Barcelona,249,8,747
6405,Teclado Mecánico,4,2025-09-11 12:40:00,Madrid,120,9,480
6406,Monitor 4K,2,2025-04-10 08:25:00,Valencia,399,4,798
6407,Monitor 4K,1,2025-03-04 18:05:00,Sevilla,399,3,399
6408,iPhone 15,3,2025-11-11 13:57:00,Sevilla,999,11,2997
6409,Google Pixel 8,1,2025-03-24 01:33:00,Barcelona,699,3,699
6410,Monitor 4K,1,2025-02-04 10:21:00,Barcelona,399,2,399
6411,Teclado Mecánico,2,2025-02-06 17:14:00,Bilbao,120,2,240
6412,MacBook Pro,2,2025-10-28 16:28:00,Valencia,1499,10,2998
6413,Cargador USB-C,1,2025-08-29 19:56:00,Valencia,25,8,25
6414,iPhone 15,3,2025-02-23 16:40:00,Madrid,999,2,2997
6415,Cargador USB-C,3,2025-03-03 10:15:00,Madrid,25,3,75
6417,Cargador USB-C,4,2025-09-26 09:17:00,Valencia,25,9,100
6418,Teclado Mecánico,1,2025-09-11 10:55:00,Bilbao,120,9,120
6419,MacBook Pro,3,2025-12-12 08:22:00,Valencia,1499,12,4497
6420,iPhone 15,2,2025-10-07 20:43:00,Barcelona,999,10,1998
6421,Cargador USB-C,4,2025-01-15 03:20:00,Barcelona,25,1,100
6422,AirPods Pro,2,2025-06-12 16:00:00,Barcelona,249,6,498
6423,Google Pixel 8,2,2025-03-20 01:43:00,Barcelona,699,3,1398
6424,MacBook Pro,1,2025-07-04 18:34:00,Barcelona,1499,7,1499
6425,MacBook Pro,2,2025-05-26 19:19:00,Bilbao,1499,5,2998
6426,Teclado Mecánico,1,2025-01-29 05:14:00,Madrid,120,1,120
6427,Monitor 4K,2,2025-09-19 13:58:00,Barcelona,399,9,798
6428,Monitor 4K,4,2025-06-29 17:10:00,Madrid,399,6,1596
6430,Cargador USB-C,2,2025-11-02 12:51:00,Bilbao,25,11,50
6431,Teclado Mecánico,2,2025-04-29 20:29:00,Sevilla,120,4,240
6432,Teclado Mecánico,4,2025-09-21 06:57:00,Sevilla,120,9,480
6433,iPhone 15,3,2025-12-09 22:26:00,Barcelona,999,12,2997
6434,iPhone 15,1,2025-02-04 12:05:00,Sevilla,999,2,999
6435,Monitor 4K,3,2025-08-03 09:32:00,Valencia,399,8,1197
6436,Google Pixel 8,1,2025-12-03 18:52:00,Barcelona,699,12,699
6437,Monitor 4K,4,2025-02-28 00:40:00,Valencia,399,2,1596
6438,Cargador USB-C,1,2025-03-19 04:10:00,Madrid,25,3,25
6439,Cargador USB-C,1,2025-07-02 03:03:00,Barcelona,25,7,25
6440,iPhone 15,4,2025-08-03 21:11:00,Madrid,999,8,3996
6441,Cargador USB-C,1,2025-05-17 09:01:00,Valencia,25,5,25
6442,Monitor 4K,2,2025-03-04 05:22:00,Bilbao,399,3,798
6443,Cargador USB-C,4,2025-05-27 10:20:00,Valencia,25,5,100
6444,Monitor 4K,2,2025-10-17 01:58:00,Madrid,399,10,798
6445,Cargador USB-C,1,2025-09-13 18:27:00,Valencia,25,9,25
6446,Teclado Mecánico,2,2025-05-12 14:53:00,Madrid,120,5,240
6447,Teclado Mecánico,3,2025-05-05 04:21:00,Valencia,120,5,360
6448,Monitor 4K,1,2025-06-28 08:53:00,Barcelona,399,6,399
6449,Monitor 4K,4,2025-05-01 02:06:00,Barcelona,399,5,1596
6450,AirPods Pro,4,2025-11-19 12:15:00,Valencia,249,11,996
6451,MacBook Pro,4,2025-01-27 17:08:00,Sevilla,1499,1,5996
6452,Cargador USB-C,1,2025-08-31 03:12:00,Bilbao,25,8,25
6453,Teclado Mecánico,1,2025-05-05 16:40:00,Barcelona,120,5,120
6454,AirPods Pro,1,2025-08-05 18:31:00,Barcelona,249,8,249
6456,Monitor 4K,1,2025-12-13 13:26:00,Barcelona,399,12,399
6457,Cargador USB-C,2,2025-09-21 15:49:00,Valencia,25,9,50
6458,Google Pixel 8,4,2025-07-29 20:25:00,Bilbao,699,7,2796
6459,Cargador USB-C,1,2025-07-22 08:37:00,Madrid,25,7,25
6460,Teclado Mecánico,1,2025-06-17 04:29:00,Madrid,120,6,120
6461,MacBook Pro,1,2025-08-21 14:44:00,Sevilla,1499,8,1499
6462,AirPods Pro,4,2025-02-25 02:24:00,Barcelona,249,2,996
6463,Cargador USB-C,2,2025-05-10 22:40:00,Valencia,25,5,50
6464,iPhone 15,4,2025-12-10 10:04:00,Barcelona,999,12,3996
6466,Monitor 4K,4,2025-03-14 02:19:00,Sevilla,399,3,1596
6467,iPhone 15,4,2025-08-28 17:53:00,Sevilla,999,8,3996
6468,Google Pixel 8,2,2025-08-16 18:21:00,Madrid,699,8,1398
6469,Google Pixel 8,2,2025-02-03 01:17:00,Sevilla,699,2,1398
6470,iPhone 15,1,2025-11-14 10:24:00,Sevilla,999,11,999
6471,Cargador USB-C,2,2025-07-01 02:11:00,Madrid,25,7,50
6472,iPhone 15,3,2025-03-17 00:04:00,Barcelona,999,3,2997
6473,Monitor 4K,1,2025-10-29 09:05:00,Barcelona,399,10,399
6474,AirPods Pro,4,2025-05-16 10:08:00,Sevilla,249,5,996
6475,Teclado Mecánico,1,2025-06-28 05:15:00,Sevilla,120,6,120
6476,iPhone 15,3,2025-11-30 03:24:00,Sevilla,999,11,2997
6477,Cargador USB-C,4,2025-11-02 01:20:00,Barcelona,25,11,100
6478,Monitor 4K,1,2025-12-12 21:08:00,Valencia,399,12,399
6479,AirPods Pro,1,2025-01-03 17:30:00,Barcelona,249,1,249
6480,Monitor 4K,4,2025-07-27 21:18:00,Sevilla,399,7,1596
6481,iPhone 15,2,2025-07-18 20:01:00,Madrid,999,7,1998
6482,MacBook Pro,2,2025-11-18 08:34:00,Valencia,1499,11,2998
6483,AirPods Pro,3,2025-02-17 02:29:00,Sevilla,249,2,747
6484,Cargador USB-C,4,2025-08-13 15:34:00,Bilbao,25,8,100
6485,Google Pixel 8,4,2025-03-27 05:43:00,Sevilla,699,3,2796
6486,Cargador USB-C,2,2025-11-11 14:46:00,Valencia,25,11,50
6487,AirPods Pro,2,2025-10-13 13:26:00,Valencia,249,10,498
6488,Google Pixel 8,4,2025-12-08 09:38:00,Sevilla,699,12,2796
6489,MacBook Pro,1,2025-09-29 12:34:00,Valencia,1499,9,1499
6490,Google Pixel 8,2,2025-11-23 14:15:00,Barcelona,699,11,1398
6491,Teclado Mecánico,1,2025-02-20 21:00:00,Madrid,120,2,120
6492,Google Pixel 8,4,2025-12-28 16:06:00,Valencia,699,12,2796
6493,Google Pixel 8,4,2025-03-01 02:30:00,Barcelona,699,3,2796
6494,Monitor 4K,1,2025-05-30 02:45:00,Barcelona,399,5,399
6495,AirPods Pro,1,2025-06-05 13:48:00,Barcelona,249,6,249
6496,iPhone 15,3,2025-05-05 11:03:00,Barcelona,999,5,2997
6497,Cargador USB-C,4,2025-03-15 17:40:00,Sevilla,25,3,100
6498,Cargador USB-C,1,2025-06-21 17:05:00,Bilbao,25,6,25
6499,MacBook Pro,1,2025-01-05 21:36:00,Sevilla,1499,1,1499
6500,Cargador USB-C,2,2025-01-08 20:15:00,Madrid,25,1,50
6501,Teclado Mecánico,1,2025-07-15 11:46:00,Barcelona,120,7,120
6502,Teclado Mecánico,4,2025-05-19 09:13:00,Barcelona,120,5,480
6503,Google Pixel 8,4,2025-08-20 17:30:00,Bilbao,699,8,2796
6504,MacBook Pro,1,2025-03-31 11:42:00,Madrid,1499,3,1499
6505,Teclado Mecánico,4,2025-12-21 23:06:00,Madrid,120,12,480
6506,MacBook Pro,4,2025-05-19 03:52:00,Bilbao,1499,5,5996
6507,Monitor 4K,3,2025-12-26 16:34:00,Valencia,399,12,1197
6508,iPhone 15,2,2025-11-11 07:40:00,Barcelona,999,11,1998
6509,Teclado Mecánico,4,2025-02-24 05:35:00,Barcelona,120,2,480
6510,AirPods Pro,3,2025-08-14 03:25:00,Sevilla,249,8,747
6511,iPhone 15,2,2025-06-30 00:01:00,Valencia,999,6,1998
6512,AirPods Pro,1,2025-06-27 09:54:00,Sevilla,249,6,249
6513,Cargador USB-C,3,2025-07-07 05:32:00,Barcelona,25,7,75
6514,AirPods Pro,2,2025-01-30 12:58:00,Barcelona,249,1,498
6516,iPhone 15,3,2025-05-17 21:28:00,Bilbao,999,5,2997
6517,Teclado Mecánico,4,2025-05-19 17:17:00,Barcelona,120,5,480
6518,Teclado Mecánico,4,2025-03-15 00:48:00,Valencia,120,3,480
6519,Teclado Mecánico,3,2025-01-31 17:32:00,Valencia,120,1,360
6520,Teclado Mecánico,2,2025-09-13 02:46:00,Madrid,120,9,240
6521,MacBook Pro,2,2025-11-14 13:52:00,Sevilla,1499,11,2998
6522,iPhone 15,4,2025-12-16 03:38:00,Valencia,999,12,3996
6523,AirPods Pro,2,2025-02-23 03:12:00,Madrid,249,2,498
6524,iPhone 15,3,2025-09-29 01:34:00,Bilbao,999,9,2997
6525,AirPods Pro,2,2025-02-16 02:33:00,Sevilla,249,2,498
6526,Cargador USB-C,1,2025-04-19 14:56:00,Bilbao,25,4,25
6527,Monitor 4K,1,2025-11-09 14:29:00,Valencia,399,11,399
6528,Cargador USB-C,3,2025-12-13 17:51:00,Valencia,25,12,75
6529,Monitor 4K,4,2025-10-23 21:24:00,Valencia,399,10,1596
6530,Cargador USB-C,1,2025-01-24 16:56:00,Valencia,25,1,25
6531,Monitor 4K,1,2025-02-28 10:50:00,Barcelona,399,2,399
6532,Cargador USB-C,4,2025-03-13 17:23:00,Valencia,25,3,100
6534,Teclado Mecánico,3,2025-09-07 14:28:00,Valencia,120,9,360
6535,Google Pixel 8,2,2025-01-14 03:16:00,Barcelona,699,1,1398
6536,Google Pixel 8,1,2025-03-12 21:59:00,Valencia,699,3,699
6537,MacBook Pro,1,2025-10-31 08:48:00,Sevilla,1499,10,1499
6538,Google Pixel 8,1,2025-10-30 02:41:00,Barcelona,699,10,699
6539,AirPods Pro,3,2025-09-23 01:14:00,Sevilla,249,9,747
6540,AirPods Pro,4,2025-10-20 03:41:00,Bilbao,249,10,996
6541,iPhone 15,2,2025-07-20 02:56:00,Madrid,999,7,1998
6542,MacBook Pro,3,2025-10-09 05:37:00,Sevilla,1499,10,4497
6543,MacBook Pro,2,2025-02-16 12:19:00,Valencia,1499,2,2998
6544,Monitor 4K,4,2025-03-30 14:03:00,Madrid,399,3,1596
6545,MacBook Pro,1,2025-11-06 01:55:00,Barcelona,1499,11,1499
6546,Google Pixel 8,4,2025-06-03 06:50:00,Valencia,699,6,2796
6547,AirPods Pro,3,2025-09-08 03:43:00,Barcelona,249,9,747
6548,Cargador USB-C,3,2025-03-11 01:55:00,Valencia,25,3,75
6549,Google Pixel 8,2,2025-07-14 11:44:00,Madrid,699,7,1398
6550,Teclado Mecánico,3,2025-06-26 17:27:00,Madrid,120,6,360
6551,MacBook Pro,1,2025-05-07 07:33:00,Madrid,1499,5,1499
6552,Teclado Mecánico,3,2025-08-23 15:50:00,Madrid,120,8,360
6553,Teclado Mecánico,4,2025-03-29 06:29:00,Sevilla,120,3,480
6554,Teclado Mecánico,3,2025-08-22 23:27:00,Bilbao,120,8,360
6555,Teclado Mecánico,1,2025-09-13 05:45:00,Valencia,120,9,120
6556,iPhone 15,1,2025-06-02 06:37:00,Barcelona,999,6,999
6557,AirPods Pro,2,2025-11-01 01:30:00,Madrid,249,11,498
6558,Monitor 4K,1,2025-05-09 09:05:00,Valencia,399,5,399
6559,Teclado Mecánico,2,2025-03-19 19:37:00,Sevilla,120,3,240
6560,iPhone 15,3,2025-11-07 23:22:00,Valencia,999,11,2997
6561,Teclado Mecánico,1,2025-08-21 13:28:00,Valencia,120,8,120
6562,iPhone 15,4,2025-01-25 16:57:00,Madrid,999,1,3996
6563,AirPods Pro,3,2025-05-01 23:05:00,Valencia,249,5,747
6564,Teclado Mecánico,2,2025-08-06 22:50:00,Sevilla,120,8,240
6565,iPhone 15,3,2025-04-20 04:58:00,Valencia,999,4,2997
6567,Monitor 4K,4,2025-05-25 10:37:00,Madrid,399,5,1596
6568,iPhone 15,4,2025-07-13 01:11:00,Barcelona,999,7,3996
6569,Teclado Mecánico,3,2025-10-04 03:02:00,Bilbao,120,10,360
6570,Teclado Mecánico,1,2025-01-23 17:01:00,Sevilla,120,1,120
6572,iPhone 15,3,2025-03-21 09:48:00,Madrid,999,3,2997
6573,AirPods Pro,2,2025-02-08 01:39:00,Valencia,249,2,498
6574,MacBook Pro,3,2025-11-20 23:42:00,Barcelona,1499,11,4497
6575,Google Pixel 8,4,2025-12-25 04:46:00,Valencia,699,12,2796
6576,iPhone 15,4,2025-02-06 04:40:00,Valencia,999,2,3996
6577,Monitor 4K,2,2025-07-14 12:48:00,Valencia,399,7,798
6578,AirPods Pro,2,2025-12-04 20:30:00,Barcelona,249,12,498
6579,Google Pixel 8,1,2025-06-21 16:42:00,Valencia,699,6,699
6580,Google Pixel 8,3,2025-03-28 04:25:00,Bilbao,699,3,2097
6581,MacBook Pro,4,2025-05-05 07:03:00,Barcelona,1499,5,5996
6582,iPhone 15,1,2025-02-25 18:17:00,Valencia,999,2,999
6583,iPhone 15,4,2025-05-11 10:31:00,Valencia,999,5,3996
6584,iPhone 15,2,2025-07-26 21:26:00,Valencia,999,7,1998
6586,AirPods Pro,3,2025-12-19 18:39:00,Bilbao,249,12,747
6587,Teclado Mecánico,3,2025-01-24 03:21:00,Barcelona,120,1,360
6588,iPhone 15,4,2025-04-20 18:39:00,Sevilla,999,4,3996
6589,Google Pixel 8,4,2025-01-02 06:45:00,Valencia,699,1,2796
6590,MacBook Pro,4,2025-05-03 00:04:00,Barcelona,1499,5,5996
6592,iPhone 15,4,2025-06-22 15:53:00,Barcelona,999,6,3996
6593,Teclado Mecánico,3,2025-02-14 03:48:00,Valencia,120,2,360
6594,Google Pixel 8,4,2025-12-12 01:50:00,Sevilla,699,12,2796
6595,AirPods Pro,3,2025-06-16 00:26:00,Bilbao,249,6,747
6596,iPhone 15,2,2025-12-19 13:24:00,Bilbao,999,12,1998
6597,Teclado Mecánico,4,2025-11-27 01:09:00,Barcelona,120,11,480
6599,Teclado Mecánico,4,2025-07-01 10:13:00,Barcelona,120,7,480
6600,MacBook Pro,2,2025-11-03 09:57:00,Sevilla,1499,11,2998
6602,AirPods Pro,2,2025-06-17 19:36:00,Madrid,249,6,498
6603,MacBook Pro,4,2025-02-13 14:12:00,Madrid,1499,2,5996
6604,Teclado Mecánico,4,2025-12-31 03:47:00,Madrid,120,12,480
6605,Monitor 4K,3,2025-08-15 21:42:00,Sevilla,399,8,1197
6606,Teclado Mecánico,2,2025-02-16 18:23:00,Madrid,120,2,240
6607,AirPods Pro,2,2025-12-16 06:14:00,Valencia,249,12,498
6609,Google Pixel 8,3,2025-08-03 06:00:00,Barcelona,699,8,2097
6611,iPhone 15,2,2025-08-31 09:22:00,Sevilla,999,8,1998
6612,MacBook Pro,3,2025-07-17 23:44:00,Valencia,1499,7,4497
6613,Cargador USB-C,2,2025-02-26 04:09:00,Madrid,25,2,50
6615,Teclado Mecánico,1,2025-10-27 00:08:00,Valencia,120,10,120
6616,iPhone 15,4,2025-08-08 01:53:00,Sevilla,999,8,3996
6617,Cargador USB-C,3,2025-10-14 21:16:00,Madrid,25,10,75
6618,Teclado Mecánico,2,2025-09-06 07:53:00,Barcelona,120,9,240
6619,Google Pixel 8,1,2025-07-21 15:45:00,Bilbao,699,7,699
6620,Teclado Mecánico,4,2025-07-08 15:20:00,Sevilla,120,7,480
6621,iPhone 15,1,2025-08-08 21:57:00,Sevilla,999,8,999
6622,Google Pixel 8,3,2025-03-30 05:29:00,Madrid,699,3,2097
6623,iPhone 15,2,2025-10-24 21:03:00,Bilbao,999,10,1998
6624,Google Pixel 8,3,2025-04-21 08:34:00,Madrid,699,4,2097
6625,AirPods Pro,2,2025-05-09 16:36:00,Sevilla,249,5,498
6626,iPhone 15,3,2025-05-27 21:21:00,Sevilla,999,5,2997
6627,iPhone 15,3,2025-09-22 10:24:00,Sevilla,999,9,2997
6628,Teclado Mecánico,4,2025-03-17 12:48:00,Bilbao,120,3,480
6629,Monitor 4K,1,2025-12-08 17:32:00,Valencia,399,12,399
6630,AirPods Pro,4,2025-10-24 14:05:00,Valencia,249,10,996
6631,Cargador USB-C,2,2025-04-11 07:14:00,Madrid,25,4,50
6633,Cargador USB-C,3,2025-02-13 20:44:00,Bilbao,25,2,75
6634,Monitor 4K,1,2025-02-09 06:14:00,Bilbao,399,2,399
6635,AirPods Pro,1,2025-08-10 17:30:00,Madrid,249,8,249
6636,Cargador USB-C,2,2025-10-10 05:48:00,Madrid,25,10,50
6637,iPhone 15,3,2025-04-15 04:43:00,Barcelona,999,4,2997
6638,Google Pixel 8,1,2025-06-20 10:41:00,Madrid,699,6,699
6639,iPhone 15,2,2025-10-07 02:22:00,Madrid,999,10,1998
6640,MacBook Pro,1,2025-09-27 10:59:00,Valencia,1499,9,1499
6641,Google Pixel 8,3,2025-12-26 10:13:00,Barcelona,699,12,2097
6642,Monitor 4K,4,2025-12-24 04:26:00,Sevilla,399,12,1596
6643,Teclado Mecánico,4,2025-12-27 01:26:00,Sevilla,120,12,480
6644,iPhone 15,2,2025-01-13 03:42:00,Madrid,999,1,1998
6646,Monitor 4K,1,2025-12-30 11:43:00,Sevilla,399,12,399
6647,Teclado Mecánico,1,2025-08-22 08:27:00,Valencia,120,8,120
6648,Cargador USB-C,2,2025-04-16 05:57:00,Madrid,25,4,50
6649,Teclado Mecánico,4,2025-12-25 04:29:00,Barcelona,120,12,480
6650,AirPods Pro,4,2025-01-31 23:54:00,Madrid,249,1,996
6651,Google Pixel 8,2,2025-03-17 01:35:00,Barcelona,699,3,1398
