ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario
6512,AirPods Pro,1,2025-06-27 09:54:00,Sevilla,249
6513,Cargador USB-C,3,2025-07-07 05:32:00,Barcelona,25
6514,AirPods Pro,2,2025-01-30 12:58:00,Barcelona,249
6515,,4,2025-09-25 17:19:00,Sevilla,120
6516,iPhone 15,3,2025-05-17 21:28:00,Bilbao,999
6517,Teclado Mecánico,4,2025-05-19 17:17:00,Barcelona,120
6518,Teclado Mecánico,4,2025-03-15 00:48:00,Valencia,120
6519,Teclado Mecánico,3,2025-01-31 17:32:00,Valencia,120
6520,Teclado Mecánico,2,2025-09-13 02:46:00,Madrid,120
6521,MacBook Pro,2,2025-11-14 13:52:00,Sevilla,1499
6522,iPhone 15,4,2025-12-16 03:38:00,Valencia,999
6523,AirPods Pro,2,2025-02-23 03:12:00,Madrid,249
6524,iPhone 15,3,2025-09-29 01:34:00,Bilbao,999
6525,AirPods Pro,2,2025-02-16 02:33:00,Sevilla,249
6526,Cargador USB-C,1,2025-04-19 14:56:00,Bilbao,25
6527,Monitor 4K,1,2025-11-09 14:29:00,Valencia,399
6528,Cargador USB-C,3,2025-12-13 17:51:00,Valencia,25
6529,Monitor 4K,4,2025-10-23 21:24:00,Valencia,399
6530,Cargador USB-C,1,2025-01-24 16:56:00,Valencia,25
6531,Monitor 4K,1,2025-02-28 10:50:00,Barcelona,399
6532,Cargador USB-C,4,2025-03-13 17:23:00,Valencia,25
6533,,4,2025-01-19 12:57:00,Sevilla,249
6534,Teclado Mecánico,3,2025-09-07 14:28:00,Valencia,120
6535,Google Pixel 8,2,2025-01-14 03:16:00,Barcelona,699
6536,Google Pixel 8,1,2025-03-12 21:59:00,Valencia,699
6537,MacBook Pro,1,2025-10-31 08:48:00,Sevilla,1499
6538,Google Pixel 8,1,2025-10-30 02:41:00,Barcelona,699
6539,AirPods Pro,3,2025-09-23 01:14:00,Sevilla,249
6540,AirPods Pro,4,2025-10-20 03:41:00,Bilbao,249
6541,iPhone 15,2,2025-07-20 02:56:00,Madrid,999
6542,MacBook Pro,3,2025-10-09 05:37:00,Sevilla,1499
6543,MacBook Pro,2,2025-02-16 12:19:00,Valencia,1499
6544,Monitor 4K,4,2025-03-30 14:03:00,Madrid,399
6545,MacBook Pro,1,2025-11-06 01:55:00,Barcelona,1499
6546,Google Pixel 8,4,2025-06-03 06:50:00,Valencia,699
6547,AirPods Pro,3,2025-09-08 03:43:00,Barcelona,249
6548,Cargador USB-C,3,2025-03-11 01:55:00,Valencia,25
6549,Google Pixel 8,2,2025-07-14 11:44:00,Madrid,699
6550,Teclado Mecánico,3,2025-06-26 17:27:00,Madrid,120
6551,MacBook Pro,1,2025-05-07 07:33:00,Madrid,1499
6552,Teclado Mecánico,3,2025-08-23 15:50:00,Madrid,120
6553,Teclado Mecánico,4,2025-03-29 06:29:00,Sevilla,120
6554,Teclado Mecánico,3,2025-08-22 23:27:00,Bilbao,120
6555,Teclado Mecánico,1,2025-09-13 05:45:00,Valencia,120
6556,iPhone 15,1,2025-06-02 06:37:00,Barcelona,999
6557,AirPods Pro,2,2025-11-01 01:30:00,Madrid,249
6558,Monitor 4K,1,2025-05-09 09:05:00,Valencia,399
6559,Teclado Mecánico,2,2025-03-19 19:37:00,Sevilla,120
6560,iPhone 15,3,2025-11-07 23:22:00,Valencia,999
6561,Teclado Mecánico,1,2025-08-21 13:28:00,Valencia,120
6562,iPhone 15,4,2025-01-25 16:57:00,Madrid,999
6563,AirPods Pro,3,2025-05-01 23:05:00,Valencia,249
6564,Teclado Mecánico,2,2025-08-06 22:50:00,Sevilla,120
6565,iPhone 15,3,2025-04-20 04:58:00,Valencia,999
6566,,3,2025-04-20 22:56:00,Bilbao,999
6567,Monitor 4K,4,2025-05-25 10:37:00,Madrid,399
6568,iPhone 15,4,2025-07-13 01:11:00,Barcelona,999
6569,Teclado Mecánico,3,2025-10-04 03:02:00,Bilbao,120
6570,Teclado Mecánico,1,2025-01-23 17:01:00,Sevilla,120
6571,,2,2025-05-25 14:00:00,Madrid,249
6572,iPhone 15,3,2025-03-21 09:48:00,Madrid,999
6573,AirPods Pro,2,2025-02-08 01:39:00,Valencia,249
6574,MacBook Pro,3,2025-11-20 23:42:00,Barcelona,1499
6575,Google Pixel 8,4,2025-12-25 04:46:00,Valencia,699
6576,iPhone 15,4,2025-02-06 04:40:00,Valencia,999
6577,Monitor 4K,2,2025-07-14 12:48:00,Valencia,399
6578,AirPods Pro,2,2025-12-04 20:30:00,Barcelona,249
6579,Google Pixel 8,1,2025-06-21 16:42:00,Valencia,699
6580,Google Pixel 8,3,2025-03-28 04:25:00,Bilbao,699
6581,MacBook Pro,4,2025-05-05 07:03:00,Barcelona,1499
6582,iPhone 15,1,2025-02-25 18:17:00,Valencia,999
6583,iPhone 15,4,2025-05-11 10:31:00,Valencia,999
6584,iPhone 15,2,2025-07-26 21:26:00,Valencia,999
6585,,2,2025-05-31 07:28:00,Sevilla,999
6586,AirPods Pro,3,2025-12-19 18:39:00,Bilbao,249
6587,Teclado Mecánico,3,2025-01-24 03:21:00,Barcelona,120
6588,iPhone 15,4,2025-04-20 18:39:00,Sevilla,999
6589,Google Pixel 8,4,2025-01-02 06:45:00,Valencia,699
6590,MacBook Pro,4,2025-05-03 00:04:00,Barcelona,1499
6591,,3,2025-07-25 01:41:00,Sevilla,1499
6592,iPhone 15,4,2025-06-22 15:53:00,Barcelona,999
6593,Teclado Mecánico,3,2025-02-14 03:48:00,Valencia,120
6594,Google Pixel 8,4,2025-12-12 01:50:00,Sevilla,699
6595,AirPods Pro,3,2025-06-16 00:26:00,Bilbao,249
6596,iPhone 15,2,2025-12-19 13:24:00,Bilbao,999
6597,Teclado Mecánico,4,2025-11-27 01:09:00,Barcelona,120
6598,,2,2025-10-14 12:22:00,Madrid,699
6599,Teclado Mecánico,4,2025-07-01 10:13:00,Barcelona,120
6600,MacBook Pro,2,2025-11-03 09:57:00,Sevilla,1499
6601,,4,2025-05-16 06:45:00,Madrid,1499
6602,AirPods Pro,2,2025-06-17 19:36:00,Madrid,249
6603,MacBook Pro,4,2025-02-13 14:12:00,Madrid,1499
6604,Teclado Mecánico,4,2025-12-31 03:47:00,Madrid,120
6605,Monitor 4K,3,2025-08-15 21:42:00,Sevilla,399
6606,Teclado Mecánico,2,2025-02-16 18:23:00,Madrid,120
6607,AirPods Pro,2,2025-12-16 06:14:00,Valencia,249
6608,,1,2025-10-26 18:40:00,Barcelona,1499
6609,Google Pixel 8,3,2025-08-03 06:00:00,Barcelona,699
6610,,1,2025-04-02 15:28:00,Sevilla,699
6611,iPhone 15,2,2025-08-31 09:22:00,Sevilla,999
6612,MacBook Pro,3,2025-07-17 23:44:00,Valencia,1499
6613,Cargador USB-C,2,2025-02-26 04:09:00,Madrid,25
6614,,2,2025-07-13 03:58:00,Sevilla,249
6615,Teclado Mecánico,1,2025-10-27 00:08:00,Valencia,120
6616,iPhone 15,4,2025-08-08 01:53:00,Sevilla,999
6617,Cargador USB-C,3,2025-10-14 21:16:00,Madrid,25
6618,Teclado Mecánico,2,2025-09-06 07:53:00,Barcelona,120
6619,Google Pixel 8,1,2025-07-21 15:45:00,Bilbao,699
6620,Teclado Mecánico,4,2025-07-08 15:20:00,Sevilla,120
6621,iPhone 15,1,2025-08-08 21:57:00,Sevilla,999
6622,Google Pixel 8,3,2025-03-30 05:29:00,Madrid,699
6623,iPhone 15,2,2025-10-24 21:03:00,Bilbao,999
6624,Google Pixel 8,3,2025-04-21 08:34:00,Madrid,699
6625,AirPods Pro,2,2025-05-09 16:36:00,Sevilla,249
6626,iPhone 15,3,2025-05-27 21:21:00,Sevilla,999
6627,iPhone 15,3,2025-09-22 10:24:00,Sevilla,999
6628,Teclado Mecánico,4,2025-03-17 12:48:00,Bilbao,120
6629,Monitor 4K,1,2025-12-08 17:32:00,Valencia,399
6630,AirPods Pro,4,2025-10-24 14:05:00,Valencia,249
6631,Cargador USB-C,2,2025-04-11 07:14:00,Madrid,25
6632,,4,2025-12-07 13:49:00,Sevilla,1499
6633,Cargador USB-C,3,2025-02-13 20:44:00,Bilbao,25
6634,Monitor 4K,1,2025-02-09 06:14:00,Bilbao,399
6635,AirPods Pro,1,2025-08-10 17:30:00,Madrid,249
6636,Cargador USB-C,2,2025-10-10 05:48:00,Madrid,25
6637,iPhone 15,3,2025-04-15 04:43:00,Barcelona,999
6638,Google Pixel 8,1,2025-06-20 10:41:00,Madrid,699
6639,iPhone 15,2,2025-10-07 02:22:00,Madrid,999
6640,MacBook Pro,1,2025-09-27 10:59:00,Valencia,1499
6641,Google Pixel 8,3,2025-12-26 10:13:00,Barcelona,699
6642,Monitor 4K,4,2025-12-24 04:26:00,Sevilla,399
6643,Teclado Mecánico,4,2025-12-27 01:26:00,Sevilla,120
6644,iPhone 15,2,2025-01-13 03:42:00,Madrid,999
6645,,1,2025-02-17 20:51:00,Sevilla,999
6646,Monitor 4K,1,2025-12-30 11:43:00,Sevilla,399
6647,Teclado Mecánico,1,2025-08-22 08:27:00,Valencia,120
6648,Cargador USB-C,2,2025-04-16 05:57:00,Madrid,25
6649,Teclado Mecánico,4,2025-12-25 04:29:00,Barcelona,120
6650,AirPods Pro,4,2025-01-31 23:54:00,Madrid,249
6651,Google Pixel 8,2,2025-03-17 01:35:00,Barcelona,699
6652,iPhone 15,3,2025-04-23 08:32:00,Sevilla,999
6653,,3,2025-03-12 15:12:00,Madrid,999
6654,MacBook Pro,4,2025-04-29 01:26:00,Sevilla,1499
6655,iPhone 15,1,2025-02-19 04:27:00,Sevilla,999
6656,Monitor 4K,4,2025-12-25 12:01:00,Barcelona,399
6657,Teclado Mecánico,1,2025-03-19 07:05:00,Barcelona,120
6658,Teclado Mecánico,4,2025-06-28 12:12:00,Barcelona,120
6659,AirPods Pro,2,2025-09-29 09:58:00,Bilbao,249
6660,iPhone 15,4,2025-01-14 16:54:00,Valencia,999
6661,Teclado Mecánico,3,2025-11-16 15:31:00,Madrid,120
6662,iPhone 15,2,2025-11-13 10:35:00,Madrid,999
6663,Google Pixel 8,1,2025-01-22 18:38:00,Bilbao,699
6664,MacBook Pro,4,2025-12-30 11:11:00,Sevilla,1499
6665,Monitor 4K,2,2025-01-22 13:56:00,Madrid,399
6666,,1,2025-10-29 23:38:00,Sevilla,120
6667,MacBook Pro,1,2025-07-05 03:21:00,Sevilla,1499
6668,Teclado Mecánico,3,2025-01-17 17:42:00,Madrid,120
6669,AirPods Pro,4,2025-10-17 01:01:00,Bilbao,249
6670,AirPods Pro,2,2025-07-18 17:38:00,Valencia,249
6671,iPhone 15,2,2025-12-05 01:17:00,Sevilla,999
6672,Teclado Mecánico,3,2025-07-21 11:28:00,Bilbao,120
6673,Teclado Mecánico,4,2025-04-12 09:33:00,Valencia,120
6674,MacBook Pro,2,2025-06-16 14:48:00,Valencia,1499
6675,Google Pixel 8,4,2025-09-28 07:17:00,Bilbao,699
6676,Google Pixel 8,2,2025-11-19 21:54:00,Valencia,699
6677,,3,2025-01-16 22:35:00,Madrid,399
6678,MacBook Pro,1,2025-09-08 02:18:00,Valencia,1499
6679,iPhone 15,1,2025-04-24 09:55:00,Sevilla,999
6680,Google Pixel 8,4,2025-03-13 04:30:00,Barcelona,699
6681,Monitor 4K,1,2025-05-18 02:06:00,Madrid,399
6682,AirPods Pro,2,2025-03-16 12:36:00,Bilbao,249
6683,Google Pixel 8,2,2025-12-02 08:50:00,Valencia,699
6684,Cargador USB-C,2,2025-10-25 13:04:00,Bilbao,25
6685,Monitor 4K,3,2025-01-25 11:43:00,Bilbao,399
6686,Monitor 4K,1,2025-05-25 07:18:00,Valencia,399
6687,AirPods Pro,2,2025-06-16 08:29:00,Bilbao,249
6688,AirPods Pro,2,2025-09-22 14:28:00,Valencia,249
6689,AirPods Pro,2,2025-10-30 03:29:00,Barcelona,249
6690,iPhone 15,3,2025-01-27 17:26:00,Bilbao,999
6691,Cargador USB-C,4,2025-11-20 08:20:00,Valencia,25
6692,iPhone 15,1,2025-12-23 00:30:00,Bilbao,999
6693,,3,2025-02-07 11:03:00,Madrid,25
6694,MacBook Pro,4,2025-03-06 23:24:00,Madrid,1499
6695,AirPods Pro,3,2025-02-05 01:36:00,Barcelona,249
6696,Monitor 4K,3,2025-06-14 01:29:00,Bilbao,399
6697,AirPods Pro,3,2025-01-20 07:11:00,Madrid,249
6698,Monitor 4K,4,2025-04-04 03:08:00,Barcelona,399
6699,MacBook Pro,2,2025-08-12 16:50:00,Valencia,1499
6700,Teclado Mecánico,4,2025-11-05 17:37:00,Bilbao,120
6701,Cargador USB-C,2,2025-05-29 16:45:00,Sevilla,25
6702,,3,2025-11-30 16:23:00,Madrid,399
6703,Cargador USB-C,4,2025-11-04 20:36:00,Sevilla,25
6704,,3,2025-08-21 12:53:00,Valencia,399
6705,iPhone 15,1,2025-02-14 02:26:00,Bilbao,999
6706,AirPods Pro,4,2025-03-31 02:22:00,Sevilla,249
6707,Monitor 4K,2,2025-08-28 22:19:00,Madrid,399
6708,MacBook Pro,1,2025-01-15 11:49:00,Sevilla,1499
6709,MacBook Pro,1,2025-10-26 04:11:00,Sevilla,1499
6710,Google Pixel 8,4,2025-01-08 05:08:00,Madrid,699
6711,Google Pixel 8,3,2025-05-16 06:17:00,Barcelona,699
6712,Cargador USB-C,2,2025-08-12 16:15:00,Barcelona,25
6713,Google Pixel 8,4,2025-01-30 09:43:00,Barcelona,699
6714,Cargador USB-C,1,2025-07-11 08:35:00,Valencia,25
6715,iPhone 15,1,2025-03-02 07:29:00,Barcelona,999
6716,AirPods Pro,2,2025-11-09 17:11:00,Madrid,249
6717,Monitor 4K,3,2025-04-28 01:59:00,Madrid,399
6718,Teclado Mecánico,3,2025-12-15 13:26:00,Sevilla,120
6719,AirPods Pro,1,2025-07-25 16:10:00,Madrid,249
6720,Cargador USB-C,4,2025-11-02 12:39:00,Barcelona,25
6721,MacBook Pro,1,2025-02-14 17:03:00,Madrid,1499
6722,iPhone 15,3,2025-04-20 19:28:00,Madrid,999
6723,Cargador USB-C,4,2025-08-25 04:58:00,Valencia,25
6724,Teclado Mecánico,3,2025-03-21 05:56:00,Sevilla,120
6725,iPhone 15,4,2025-06-03 14:02:00,Bilbao,999
6726,Teclado Mecánico,1,2025-05-02 11:32:00,Valencia,120
6727,Cargador USB-C,3,2025-07-20 12:55:00,Valencia,25
6728,iPhone 15,4,2025-01-18 18:24:00,Madrid,999
6729,iPhone 15,1,2025-04-02 07:03:00,Valencia,999
6730,AirPods Pro,3,2025-09-17 04:09:00,Sevilla,249
6731,iPhone 15,1,2025-05-19 16:57:00,Bilbao,999
6732,Cargador USB-C,4,2025-03-24 02:01:00,Sevilla,25
6733,Cargador USB-C,4,2025-07-14 15:57:00,Sevilla,25
6734,Monitor 4K,2,2025-12-29 05:51:00,Barcelona,399
6735,iPhone 15,1,2025-11-23 09:15:00,Madrid,999
6736,AirPods Pro,3,2025-09-19 10:54:00,Sevilla,249
6737,Teclado Mecánico,2,2025-07-06 17:10:00,Valencia,120
6738,MacBook Pro,1,2025-07-09 12:28:00,Valencia,1499
6739,Google Pixel 8,3,2025-05-06 02:53:00,Sevilla,699
6740,AirPods Pro,1,2025-12-21 21:08:00,Sevilla,249
6741,Monitor 4K,4,2025-12-20 10:19:00,Madrid,399
6742,Google Pixel 8,3,2025-09-22 06:55:00,Madrid,699
6743,,1,2025-02-22 00:16:00,Bilbao,120
6744,AirPods Pro,2,2025-02-10 11:00:00,Barcelona,249
6745,AirPods Pro,3,2025-07-04 03:48:00,Barcelona,249
6746,,4,2025-07-20 11:40:00,Valencia,999
6747,,1,2025-03-22 19:01:00,Sevilla,25
6748,MacBook Pro,3,2025-07-23 04:51:00,Bilbao,1499
6749,AirPods Pro,3,2025-07-11 06:37:00,Barcelona,249
6750,AirPods Pro,2,2025-04-03 10:08:00,Valencia,249
6751,MacBook Pro,2,2025-03-02 13:20:00,Barcelona,1499
6752,Teclado Mecánico,2,2025-11-23 22:37:00,Valencia,120
6753,Cargador USB-C,4,2025-12-12 07:19:00,Valencia,25
6754,iPhone 15,3,2025-10-20 02:15:00,Barcelona,999
6755,Google Pixel 8,2,2025-06-12 22:02:00,Bilbao,699
6756,MacBook Pro,3,2025-11-30 03:03:00,Bilbao,1499
6757,,1,2025-08-02 04:50:00,Barcelona,999
6758,Google Pixel 8,3,2025-10-05 02:46:00,Barcelona,699
6759,Google Pixel 8,1,2025-09-03 21:58:00,Sevilla,699
6760,Monitor 4K,2,2025-03-13 14:55:00,Bilbao,399
6761,MacBook Pro,2,2025-10-20 06:07:00,Madrid,1499
6762,AirPods Pro,3,2025-04-22 00:15:00,Barcelona,249
6763,,2,2025-05-26 10:34:00,Bilbao,120
6764,,2,2025-03-19 20:48:00,Barcelona,1499
6765,iPhone 15,1,2025-11-21 18:23:00,Sevilla,999
6766,,3,2025-12-01 19:44:00,Valencia,25
6767,,3,2025-05-24 15:40:00,Bilbao,1499
6768,Cargador USB-C,2,2025-04-04 15:29:00,Valencia,25
6769,Teclado Mecánico,1,2025-05-20 15:34:00,Barcelona,120
6770,Cargador USB-C,2,2025-05-02 22:41:00,Madrid,25
6771,AirPods Pro,1,2025-06-06 11:29:00,Bilbao,249
6772,Cargador USB-C,1,2025-04-26 05:33:00,Sevilla,25
6773,Monitor 4K,1,2025-04-12 07:45:00,Bilbao,399
6774,AirPods Pro,3,2025-10-14 09:21:00,Sevilla,249
6775,AirPods Pro,1,2025-09-28 07:28:00,Bilbao,249
6776,MacBook Pro,3,2025-08-28 00:24:00,Sevilla,1499
6777,Cargador USB-C,4,2025-08-08 20:09:00,Bilbao,25
6778,Google Pixel 8,4,2025-03-01 17:20:00,Barcelona,699
6779,Google Pixel 8,3,2025-04-07 07:50:00,Bilbao,699
6780,iPhone 15,2,2025-04-11 00:08:00,Sevilla,999
6781,Monitor 4K,3,2025-03-14 02:02:00,Barcelona,399
6782,Google Pixel 8,4,2025-07-24 15:49:00,Sevilla,699
6783,Teclado Mecánico,2,2025-04-10 06:28:00,Sevilla,120
6784,Cargador USB-C,4,2025-06-03 17:27:00,Sevilla,25
6785,Teclado Mecánico,3,2025-05-13 12:04:00,Barcelona,120
6786,MacBook Pro,4,2025-03-08 04:19:00,Sevilla,1499
6787,MacBook Pro,3,2025-04-14 18:54:00,Barcelona,1499
6788,MacBook Pro,4,2025-11-06 23:35:00,Madrid,1499
6789,iPhone 15,4,2025-12-20 15:58:00,Barcelona,999
6790,MacBook Pro,1,2025-10-25 07:29:00,Madrid,1499
6791,Teclado Mecánico,3,2025-11-12 16:36:00,Sevilla,120
6792,MacBook Pro,1,2025-12-24 01:16:00,Valencia,1499
6793,MacBook Pro,3,2025-01-21 08:17:00,Valencia,1499
6794,MacBook Pro,4,2025-02-04 13:22:00,Madrid,1499
6795,MacBook Pro,2,2025-03-19 13:10:00,Barcelona,1499
6796,Teclado Mecánico,3,2025-10-11 12:18:00,Madrid,120
6797,Google Pixel 8,1,2025-03-13 13:08:00,Bilbao,699
6798,,1,2025-10-09 21:54:00,Sevilla,399
6799,iPhone 15,2,2025-09-26 03:19:00,Sevilla,999
6800,AirPods Pro,4,2025-04-02 08:20:00,Madrid,249
6801,AirPods Pro,3,2025-07-27 01:33:00,Valencia,249
6802,MacBook Pro,2,2025-09-14 19:16:00,Barcelona,1499
6803,,3,2025-08-07 14:27:00,Barcelona,999
6804,Teclado Mecánico,2,2025-08-21 05:47:00,Valencia,120
6805,Cargador USB-C,2,2025-12-05 10:47:00,Madrid,25
6806,Teclado Mecánico,4,2025-05-10 01:57:00,Bilbao,120
6807,Monitor 4K,4,2025-04-17 11:04:00,Barcelona,399
6808,iPhone 15,3,2025-04-12 11:26:00,Barcelona,999
6809,,3,2025-12-29 18:11:00,Madrid,699
6810,iPhone 15,4,2025-02-04 23:00:00,Barcelona,999
6811,Google Pixel 8,3,2025-08-19 23:40:00,Barcelona,699
6812,Cargador USB-C,1,2025-10-08 00:11:00,Valencia,25
6813,Google Pixel 8,3,2025-07-31 09:30:00,Sevilla,699
6814,Cargador USB-C,4,2025-05-15 12:24:00,Barcelona,25
6815,Monitor 4K,1,2025-08-19 15:08:00,Valencia,399
6816,Google Pixel 8,3,2025-12-12 22:35:00,Sevilla,699
6817,Cargador USB-C,3,2025-01-11 16:21:00,Barcelona,25
6818,MacBook Pro,4,2025-03-03 21:27:00,Sevilla,1499
6819,Teclado Mecánico,4,2025-10-07 17:04:00,Sevilla,120
6820,MacBook Pro,2,2025-01-30 15:15:00,Valencia,1499
6821,Google Pixel 8,1,2025-09-07 07:55:00,Madrid,699
6822,Monitor 4K,1,2025-12-21 11:15:00,Madrid,399
6823,AirPods Pro,3,2025-06-09 09:12:00,Valencia,249
6824,Monitor 4K,2,2025-01-16 20:05:00,Madrid,399
6825,Monitor 4K,3,2025-05-28 22:50:00,Sevilla,399
6826,MacBook Pro,2,2025-04-27 17:31:00,Bilbao,1499
6827,Teclado Mecánico,3,2025-01-06 16:35:00,Bilbao,120
6828,MacBook Pro,2,2025-03-04 20:38:00,Bilbao,1499
6829,,3,2025-12-17 01:53:00,Bilbao,999
6830,MacBook Pro,3,2025-01-04 20:22:00,Valencia,1499
6831,MacBook Pro,4,2025-05-18 15:57:00,Bilbao,1499
6832,MacBook Pro,2,2025-06-09 09:27:00,Sevilla,1499
6833,AirPods Pro,1,2025-06-04 03:12:00,Barcelona,249
6834,Monitor 4K,4,2025-01-30 14:59:00,Bilbao,399
6835,AirPods Pro,4,2025-02-03 22:24:00,Valencia,249
6836,MacBook Pro,3,2025-01-06 08:03:00,Bilbao,1499
6837,Monitor 4K,2,2025-02-15 01:37:00,Bilbao,399
6838,Google Pixel 8,1,2025-10-11 21:13:00,Barcelona,699
6839,iPhone 15,2,2025-08-08 16:00:00,Bilbao,999
6840,Cargador USB-C,4,2025-03-30 16:11:00,Sevilla,25
6841,MacBook Pro,4,2025-04-26 13:51:00,Sevilla,1499
6842,MacBook Pro,4,2025-10-26 21:10:00,Barcelona,1499
6843,AirPods Pro,1,2025-08-30 11:56:00,Bilbao,249
6844,Monitor 4K,4,2025-07-21 05:07:00,Madrid,399
6845,Cargador USB-C,1,2025-01-14 09:48:00,Barcelona,25
6846,iPhone 15,4,2025-12-20 13:41:00,Valencia,999
6847,Monitor 4K,2,2025-07-27 05:05:00,Valencia,399
6848,Cargador USB-C,2,2025-02-22 03:01:00,Sevilla,25
6849,iPhone 15,4,2025-12-11 19:48:00,Sevilla,999
6850,Monitor 4K,3,2025-06-11 15:55:00,Barcelona,399
6851,MacBook Pro,4,2025-10-22 21:19:00,Barcelona,1499
6852,MacBook Pro,4,2025-11-12 21:11:00,Bilbao,1499
6853,Google Pixel 8,4,2025-07-25 09:23:00,Madrid,699
6854,Monitor 4K,2,2025-06-04 13:54:00,Barcelona,399
6855,iPhone 15,4,2025-08-07 03:39:00,Bilbao,999
6856,Cargador USB-C,3,2025-11-19 00:58:00,Bilbao,25
6857,Google Pixel 8,2,2025-07-16 12:03:00,Sevilla,699
6858,Cargador USB-C,4,2025-12-26 08:22:00,Valencia,25
6859,Google Pixel 8,2,2025-03-05 23:43:00,Sevilla,699
6860,MacBook Pro,2,2025-04-27 02:22:00,Madrid,1499
6861,Google Pixel 8,1,2025-01-07 09:22:00,Bilbao,699
6862,iPhone 15,4,2025-06-24 23:24:00,Bilbao,999
6863,Teclado Mecánico,4,2025-06-26 05:47:00,Madrid,120
6864,Monitor 4K,2,2025-08-28 13:42:00,Barcelona,399
6865,Cargador USB-C,3,2025-10-16 20:19:00,Valencia,25
6866,iPhone 15,3,2025-07-28 22:27:00,Sevilla,999
6867,Monitor 4K,3,2025-09-27 06:15:00,Madrid,399
6868,Cargador USB-C,2,2025-08-06 08:49:00,Sevilla,25
6869,MacBook Pro,3,2025-06-11 22:26:00,Madrid,1499
6870,,1,2025-12-19 00:37:00,Valencia,999
6871,iPhone 15,3,2025-05-31 05:36:00,Madrid,999
6872,MacBook Pro,1,2025-05-13 04:04:00,Sevilla,1499
6873,iPhone 15,2,2025-04-30 02:46:00,Bilbao,999
6874,Teclado Mecánico,2,2025-02-26 14:48:00,Sevilla,120
6875,Teclado Mecánico,2,2025-09-17 07:58:00,Bilbao,120
6876,iPhone 15,3,2025-01-24 10:08:00,Madrid,999
6877,,1,2025-11-16 10:19:00,Bilbao,399
6878,Google Pixel 8,4,2025-08-21 06:30:00,Barcelona,699
6879,Teclado Mecánico,1,2025-09-09 23:04:00,Sevilla,120
6880,Google Pixel 8,1,2025-05-05 07:27:00,Bilbao,699
6881,Cargador USB-C,1,2025-07-22 00:38:00,Barcelona,25
6882,Teclado Mecánico,2,2025-03-05 10:19:00,Bilbao,120
6883,Monitor 4K,1,2025-05-10 04:32:00,Valencia,399
6884,AirPods Pro,4,2025-10-16 12:13:00,Madrid,249
6885,iPhone 15,1,2025-02-12 13:09:00,Barcelona,999
6886,Google Pixel 8,4,2025-08-14 18:46:00,Sevilla,699
6887,Teclado Mecánico,3,2025-11-20 00:43:00,Bilbao,120
6888,Google Pixel 8,1,2025-09-24 13:20:00,Valencia,699
6889,Monitor 4K,3,2025-06-05 08:45:00,Valencia,399
6890,Google Pixel 8,1,2025-11-27 17:58:00,Bilbao,699
6891,AirPods Pro,2,2025-10-24 12:57:00,Sevilla,249
6892,Teclado Mecánico,2,2025-08-22 19:01:00,Valencia,120
6893,Monitor 4K,3,2025-03-27 14:34:00,Bilbao,399
6894,MacBook Pro,1,2025-02-02 04:49:00,Valencia,1499
6895,Teclado Mecánico,1,2025-01-07 05:58:00,Bilbao,120
6896,iPhone 15,4,2025-10-02 10:50:00,Barcelona,999
6897,Google Pixel 8,3,2025-07-29 18:50:00,Barcelona,699
6898,Teclado Mecánico,4,2025-08-19 12:39:00,Barcelona,120
6899,iPhone 15,3,2025-11-27 11:15:00,Bilbao,999
6900,MacBook Pro,4,2025-12-28 07:50:00,Valencia,1499
6901,iPhone 15,1,2025-04-01 18:59:00,Valencia,999
6902,Google Pixel 8,3,2025-09-10 15:23:00,Barcelona,699
6903,Teclado Mecánico,1,2025-12-11 07:19:00,Sevilla,120
6904,AirPods Pro,1,2025-09-24 12:07:00,Madrid,249
6905,Monitor 4K,2,2025-08-02 14:27:00,Bilbao,399
6906,Teclado Mecánico,4,2025-07-22 16:49:00,Sevilla,120
6907,Google Pixel 8,1,2025-02-22 14:43:00,Barcelona,699
6908,Teclado Mecánico,4,2025-04-02 06:47:00,Valencia,120
6909,Google Pixel 8,3,2025-01-05 19:06:00,Madrid,699
6910,Google Pixel 8,1,2025-03-09 04:51:00,Madrid,699
6911,iPhone 15,4,2025-10-09 09:53:00,Barcelona,999
6912,Monitor 4K,3,2025-01-12 12:59:00,Valencia,399
6913,AirPods Pro,3,2025-02-23 13:45:00,Madrid,249
6914,Cargador USB-C,2,2025-09-03 19:46:00,Barcelona,25
6915,,4,2025-03-03 00:30:00,Barcelona,699
6916,AirPods Pro,1,2025-03-19 06:25:00,Bilbao,249
6917,MacBook Pro,2,2025-01-24 17:06:00,Madrid,1499
6918,Google Pixel 8,2,2025-01-13 20:59:00,Barcelona,699
6919,Teclado Mecánico,2,2025-03-23 02:49:00,Barcelona,120
6920,,1,2025-07-02 08:02:00,Madrid,249
6921,Cargador USB-C,2,2025-05-05 07:18:00,Bilbao,25
6922,Google Pixel 8,2,2025-07-31 18:43:00,Barcelona,699
6923,iPhone 15,2,2025-01-11 22:05:00,Sevilla,999
6924,Teclado Mecánico,2,2025-07-09 14:44:00,Madrid,120
6925,MacBook Pro,4,2025-08-20 12:47:00,Madrid,1499
6926,MacBook Pro,4,2025-10-31 09:34:00,Barcelona,1499
6927,AirPods Pro,4,2025-11-09 03:17:00,Sevilla,249
