id_venta,fecha,producto,cliente_id,costo_unitario,cantidad,metodo_pago,pais,satisfaccion,precio_venta,ingreso_total,utilidad,tendencia_utilidad
18312,2024-05-07 03:50:00,Smartwatch,1050,422.4522219601448,3,Crypto,Estonia,3,549.1878885481883,1647.563665644565,380.2069997641306,638.1181387783928
18313,2024-05-07 04:00:00,Headphones,4057,148.30913586743264,2,PayPal,Mexico,2,192.80187662766244,385.6037532553249,88.98548152045959,638.1180244560859
18314,2024-05-07 04:10:00,Smartphone,2743,358.4671693100385,1,Credit Card,Mexico,5,466.00732010305006,466.00732010305006,107.54015079301155,638.117910133779
18315,2024-05-07 04:20:00,Headphones,2529,470.30972180872067,5,Credit Card,Germany,4,611.4026383513369,3057.0131917566846,705.4645827130812,638.1177958114721
18316,2024-05-07 04:30:00,Headphones,1243,448.093103423136,2,Credit Card,Mexico,5,582.5210344500767,1165.0420689001535,268.85586205388154,638.1176814891652
18317,2024-05-07 04:40:00,Smartphone,1410,230.7174557928754,5,Transfer,Mexico,5,299.93269253073805,1499.6634626536902,346.0761836893132,638.1175671668583
18318,2024-05-07 04:50:00,Laptop,272,50.14637913925275,5,Crypto,Canada,3,65.19029288102858,325.95146440514293,75.21956870887917,638.1174528445514
18319,2024-05-07 05:00:00,Headphones,3668,120.11366072454433,8,Credit Card,Canada,1,156.14775894190763,1249.182071535261,288.27278573890635,638.1173385222445
18320,2024-05-07 05:10:00,Smartphone,271,798.8580138932257,8,Credit Card,Germany,5,1038.5154180611935,8308.123344489548,1917.2592333437424,638.1172241999376
18321,2024-05-07 05:20:00,Tablet,256,731.1391941007437,2,Credit Card,Germany,2,950.4809523309668,1900.9619046619337,438.6835164604463,638.1171098776307
18322,2024-05-07 05:30:00,Headphones,1679,767.2024315908448,8,PayPal,UK,1,997.3631610680982,7978.905288544785,1841.2858358180274,638.1169955553238
18323,2024-05-07 05:40:00,Laptop,378,267.90187301352137,5,Credit Card,Canada,5,348.2724349175778,1741.362174587889,401.85280952028234,638.1168812330169
18324,2024-05-07 05:50:00,Laptop,4016,77.91057352334747,9,PayPal,Estonia,5,101.2837455803517,911.5537102231654,210.35854851303816,638.11676691071
18325,2024-05-07 06:00:00,Smartwatch,2860,744.0990906492416,4,Transfer,Estonia,4,967.3288178440141,3869.3152713760564,892.9189087790901,638.1166525884031
18326,2024-05-07 06:10:00,Headphones,1507,399.59100978833084,1,PayPal,Canada,2,519.4683127248301,519.4683127248301,119.87730293649923,638.1165382660962
18327,2024-05-07 06:20:00,Smartphone,195,513.4323031308829,4,Credit Card,USA,1,667.4619940701479,2669.8479762805914,616.1187637570597,638.1164239437893
18328,2024-05-07 06:30:00,Smartphone,1247,542.5902323675928,8,Credit Card,Germany,4,705.3673020778706,5642.938416622965,1302.2165576822226,638.1163096214824
18329,2024-05-07 06:40:00,Tablet,3848,777.8938049010015,9,Crypto,Canada,3,1011.2619463713021,9101.35751734172,2100.313273232706,638.1161952991755
18330,2024-05-07 06:50:00,Laptop,1681,404.6298895559655,7,PayPal,USA,2,526.0188564227552,3682.1319949592867,849.7227680675282,638.1160809768687
18331,2024-05-07 07:00:00,Smartphone,1980,71.6422399130685,3,Transfer,UK,1,93.13491188698904,279.40473566096716,64.47801592176168,638.1159666545618
18332,2024-05-07 07:10:00,Headphones,3855,698.0602819285051,2,PayPal,USA,1,907.4783665070566,1814.9567330141133,418.8361691571031,638.1158523322549
18333,2024-05-07 07:20:00,Headphones,3363,247.88209932009633,7,Crypto,Germany,1,322.24672911612527,2255.727103812877,520.5524085722027,638.115738009948
18334,2024-05-07 07:30:00,Smartwatch,1421,311.1208706576171,4,Crypto,Germany,2,404.45713185490223,1617.828527419609,373.3450447891405,638.1156236876411
18335,2024-05-07 07:40:00,Tablet,3235,537.1222620582099,8,Transfer,Canada,3,698.2589406756729,5586.071525405383,1289.0934289397037,638.1155093653342
18336,2024-05-07 07:50:00,Headphones,3339,275.39125454367536,3,PayPal,Canada,5,358.00863090677797,1074.025892720334,247.85212908930794,638.1153950430273
18337,2024-05-07 08:00:00,Tablet,3343,532.5958082538632,4,PayPal,Germany,4,692.3745507300222,2769.4982029200887,639.1149699046359,638.1152807207204
18338,2024-05-07 08:10:00,Headphones,4976,147.8754749891946,9,PayPal,UK,4,192.23811748595298,1730.1430573735768,399.2637824708254,638.1151663984135
18339,2024-05-07 08:20:00,Headphones,784,193.00523403442978,3,Transfer,Canada,4,250.90680424475872,752.7204127342761,173.70471063098682,638.1150520761066
18340,2024-05-07 08:30:00,Smartwatch,750,680.1319108116481,9,PayPal,Estonia,5,884.1714840551426,7957.543356496284,1836.3561591914513,638.1149377537997
18341,2024-05-07 08:40:00,Tablet,2481,333.3313522864387,1,Crypto,Canada,3,433.3307579723703,433.3307579723703,99.9994056859316,638.1148234314928
18342,2024-05-07 08:50:00,Tablet,4285,524.414249312134,9,Crypto,UK,1,681.7385241057742,6135.646716951968,1415.9184731427622,638.1147091091859
18343,2024-05-07 09:00:00,Smartphone,1378,50.53807383692816,3,Transfer,Canada,2,65.69949598800662,197.09848796401985,45.484266453235364,638.114594786879
18344,2024-05-07 09:10:00,Smartphone,4288,668.9979216292824,3,Crypto,USA,3,869.6972981180671,2609.0918943542015,602.0981294663543,638.1144804645721
18345,2024-05-07 09:20:00,Smartwatch,1166,726.5661813911681,4,Transfer,Canada,5,944.5360358085186,3778.1441432340744,871.8794176694018,638.1143661422652
18346,2024-05-07 09:30:00,Laptop,4692,787.1877479514188,7,PayPal,USA,3,1023.3440723368445,7163.408506357911,1653.0942706979795,638.1142518199583
18347,2024-05-07 09:40:00,Laptop,2891,616.4512014032452,1,Credit Card,Germany,2,801.3865618242188,801.3865618242188,184.93536042097355,638.1141374976514
18348,2024-05-07 09:50:00,Tablet,2449,648.5313928521948,4,PayPal,Mexico,5,843.0908107078533,3372.363242831413,778.2376714226339,638.1140231753445
18349,2024-05-07 10:00:00,Laptop,3244,462.1681456900586,4,PayPal,Mexico,1,600.8185893970763,2403.274357588305,554.6017748280706,638.1139088530377
18350,2024-05-07 10:10:00,Headphones,3019,796.8915221812027,5,Credit Card,Estonia,4,1035.9589788355636,5179.794894177818,1195.3372832718042,638.1137945307308
18351,2024-05-07 10:20:00,Headphones,1317,270.4097465584184,7,Crypto,Estonia,1,351.53267052594396,2460.7286936816076,567.8604677726787,638.113680208424
18352,2024-05-07 10:30:00,Laptop,351,658.1552999956472,9,PayPal,UK,1,855.6018899943414,7700.417009949072,1777.0193099882472,638.113565886117
18353,2024-05-07 10:40:00,Smartphone,2653,431.96155790420767,2,Credit Card,Canada,4,561.55002527547,1123.10005055094,259.17693474252474,638.1134515638101
18354,2024-05-07 10:50:00,Smartphone,3601,333.61688120272146,7,Credit Card,Canada,3,433.7019455635379,3035.9136189447654,700.595450525715,638.1133372415032
18355,2024-05-07 11:00:00,Tablet,871,469.6715772973918,2,PayPal,USA,1,610.5730504866094,1221.1461009732188,281.8029463784352,638.1132229191963
18356,2024-05-07 11:10:00,Smartwatch,4587,374.2753093387219,5,Credit Card,Estonia,3,486.5579021403385,2432.7895107016925,561.412964008083,638.1131085968894
18357,2024-05-07 11:20:00,Headphones,1365,649.6095698285237,5,Credit Card,Canada,4,844.4924407770809,4222.462203885405,974.4143547427866,638.1129942745825
18358,2024-05-07 11:30:00,Tablet,980,770.1657263757079,7,PayPal,Estonia,4,1001.2154442884203,7008.508110018942,1617.3480253889866,638.1128799522756
18359,2024-05-07 11:40:00,Smartphone,3971,412.9329337198892,8,Crypto,Germany,3,536.812813835856,4294.502510686848,991.0390409277343,638.1127656299687
18360,2024-05-07 11:50:00,Laptop,3461,206.56014572816028,9,Crypto,Estonia,5,268.5281894466084,2416.7537050194755,557.7123934660331,638.1126513076618
18361,2024-05-07 12:00:00,Headphones,1848,666.9198596264887,9,Credit Card,Germany,2,866.9958175144353,7802.962357629918,1800.68362099152,638.112536985355
18362,2024-05-07 12:10:00,Smartwatch,4444,82.18378697610868,7,PayPal,UK,1,106.83892306894128,747.872461482589,172.5859526498282,638.112422663048
18363,2024-05-07 12:20:00,Laptop,2111,141.4436841108714,4,Transfer,Mexico,5,183.87678934413282,735.5071573765313,169.73242093304566,638.1123083407412
18364,2024-05-07 12:30:00,Laptop,3914,128.58794928942208,5,Credit Card,Germany,2,167.1643340762487,835.8216703812435,192.88192393413306,638.1121940184343
18365,2024-05-07 12:40:00,Smartwatch,3552,473.93083726175854,9,Credit Card,Mexico,1,616.1100884402862,5544.990795962575,1279.6132606067486,638.1120796961274
18366,2024-05-07 12:50:00,Smartwatch,2635,727.8493861965588,6,Crypto,Mexico,5,946.2042020555265,5677.225212333159,1310.1288951538063,638.1119653738205
18367,2024-05-07 13:00:00,Smartphone,2763,651.3992069730895,6,Transfer,Estonia,5,846.8189690650163,5080.913814390098,1172.5185725515612,638.1118510515137
18368,2024-05-07 13:10:00,Smartphone,4021,377.2410880309001,9,PayPal,Canada,3,490.41341444017013,4413.720729961531,1018.5509376834307,638.1117367292068
18369,2024-05-07 13:20:00,Smartwatch,3354,309.2216377123991,8,Transfer,Canada,1,401.9881290261189,3215.905032208951,742.1319305097581,638.1116224068999
18370,2024-05-07 13:30:00,Laptop,1256,141.540927794703,4,PayPal,Germany,3,184.0032061331139,736.0128245324556,169.8491133536436,638.111508084593
18371,2024-05-07 13:40:00,Headphones,2016,60.48942250607135,3,Crypto,UK,2,78.63624925789276,235.90874777367827,54.44048025546422,638.1113937622861
18372,2024-05-07 13:50:00,Smartwatch,3365,378.5026122294164,1,Credit Card,Estonia,1,492.0533958982413,492.0533958982413,113.55078366882492,638.1112794399792
18373,2024-05-07 14:00:00,Laptop,4854,603.3977888299622,8,PayPal,USA,2,784.4171254789509,6275.337003831607,1448.1546931919092,638.1111651176723
18374,2024-05-07 14:10:00,Tablet,4033,158.89987224068273,3,PayPal,Mexico,2,206.56983391288756,619.7095017386627,143.00988501661448,638.1110507953654
18375,2024-05-07 14:20:00,Tablet,4629,359.3757119376716,1,Credit Card,Germany,1,467.18842551897313,467.18842551897313,107.81271358130152,638.1109364730585
18376,2024-05-07 14:30:00,Smartphone,4715,779.3387851093523,6,PayPal,Canada,4,1013.1404206421581,6078.842523852949,1402.8098131968345,638.1108221507516
18377,2024-05-07 14:40:00,Smartwatch,716,778.9334878812567,5,Crypto,Canada,2,1012.6135342456338,5063.067671228169,1168.4002318218854,638.1107078284447
18378,2024-05-07 14:50:00,Laptop,2855,453.7635078113977,9,Transfer,Estonia,4,589.892560154817,5309.033041393353,1225.1614710907743,638.1105935061378
18379,2024-05-07 15:00:00,Smartwatch,4281,56.96403547525434,3,Credit Card,Estonia,3,74.05324611783065,222.15973835349195,51.26763192772893,638.1104791838309
18380,2024-05-07 15:10:00,Smartphone,2690,521.0335161531821,6,PayPal,Estonia,1,677.3435709991367,4064.0614259948197,937.8603290757273,638.110364861524
18381,2024-05-07 15:20:00,Headphones,939,283.6520999918345,2,Transfer,Germany,2,368.7477299893849,737.4954599787698,170.19125999510072,638.1102505392171
18382,2024-05-07 15:30:00,Laptop,2952,639.943506537308,1,Crypto,Estonia,2,831.9265584985005,831.9265584985005,191.98305196119247,638.1101362169102
18383,2024-05-07 15:40:00,Tablet,1948,593.1465738957567,7,Transfer,Estonia,5,771.0905460644836,5397.633822451386,1245.6078051810891,638.1100218946033
18384,2024-05-07 15:50:00,Laptop,4411,346.41216123512316,1,Crypto,Estonia,2,450.33580960566013,450.33580960566013,103.92364837053697,638.1099075722964
18385,2024-05-07 16:00:00,Smartwatch,1599,418.9871067837281,5,Transfer,Canada,3,544.6832388188466,2723.416194094233,628.4806601755927,638.1097932499895
18386,2024-05-07 16:10:00,Smartphone,710,434.3513032383924,6,Credit Card,Mexico,3,564.6566942099101,3387.9401652594606,781.8323458291061,638.1096789276827
18387,2024-05-07 16:20:00,Smartphone,144,631.1240786150439,6,PayPal,UK,5,820.4613021995572,4922.767813197343,1136.0233415070788,638.1095646053758
18388,2024-05-07 16:30:00,Smartwatch,2093,646.140833306514,9,Transfer,UK,1,839.9830832984682,7559.847749686213,1744.5802499275878,638.1094502830689
18389,2024-05-07 16:40:00,Smartwatch,917,231.78206871182292,4,Transfer,Germany,3,301.3166893253698,1205.2667573014792,278.1384824541875,638.109335960762
18390,2024-05-07 16:50:00,Headphones,163,325.20561168110214,2,Credit Card,Mexico,1,422.7672951854328,845.5345903708655,195.12336700866126,638.1092216384551
18391,2024-05-07 17:00:00,Smartwatch,1689,117.93219925439773,7,Credit Card,Mexico,4,153.31185903071705,1073.1830132150194,247.65761843423525,638.1091073161482
18392,2024-05-07 17:10:00,Laptop,4063,523.1944238744292,7,PayPal,Mexico,4,680.152751036758,4761.069257257306,1098.708290136302,638.1089929938413
18393,2024-05-07 17:20:00,Laptop,831,583.2517878194883,9,PayPal,Mexico,5,758.2273241653348,6824.045917488013,1574.7798271126185,638.1088786715344
18394,2024-05-07 17:30:00,Tablet,797,482.42039926630156,2,PayPal,USA,3,627.146519046192,1254.293038092384,289.4522395597809,638.1087643492275
18395,2024-05-07 17:40:00,Tablet,4868,154.66908110093127,8,PayPal,USA,1,201.06980543121065,1608.5584434496852,371.2057946422351,638.1086500269206
18396,2024-05-07 17:50:00,Tablet,309,157.95048355015092,9,Transfer,Mexico,1,205.3356286151962,1848.0206575367658,426.46630558540755,638.1085357046137
18397,2024-05-07 18:00:00,Smartphone,3762,554.1655597156189,9,Transfer,USA,5,720.4152276303046,6483.737048672741,1496.2470112321716,638.1084213823068
18398,2024-05-07 18:10:00,Smartphone,938,248.16849156506157,5,Credit Card,Estonia,5,322.61903903458006,1613.0951951729003,372.2527373475923,638.1083070599999
18399,2024-05-07 18:20:00,Headphones,4651,420.09066614892123,8,Transfer,Germany,2,546.1178659935977,4368.942927948781,1008.2175987574115,638.108192737693
18400,2024-05-07 18:30:00,Headphones,184,669.2254224487842,4,Crypto,UK,4,869.9930491834195,3479.972196733678,803.0705069385413,638.1080784153861
18401,2024-05-07 18:40:00,Laptop,4194,337.7587384354239,2,Crypto,Estonia,1,439.0863599660511,878.1727199321022,202.6552430612544,638.1079640930792
18402,2024-05-07 18:50:00,Smartphone,738,341.6845989481421,3,Transfer,Germany,3,444.1899786325847,1332.569935897754,307.51613905332783,638.1078497707723
18403,2024-05-07 19:00:00,Tablet,4293,755.3420210236127,7,Credit Card,Canada,5,981.9446273306966,6873.612391314876,1586.218244149587,638.1077354484654
18404,2024-05-07 19:10:00,Headphones,848,72.73970992106763,5,Credit Card,UK,1,94.56162289738792,472.8081144869396,109.10956488160144,638.1076211261586
18405,2024-05-07 19:20:00,Headphones,4433,112.01043560844803,7,Crypto,USA,5,145.61356629098245,1019.2949640368771,235.22191477774084,638.1075068038517
18406,2024-05-07 19:30:00,Laptop,3174,296.7546092698284,8,Transfer,Estonia,2,385.78099205077694,3086.2479364062156,712.2110622475884,638.1073924815448
18407,2024-05-07 19:40:00,Smartwatch,1737,346.2312106272333,4,Credit Card,UK,2,450.10057381540327,1800.402295261613,415.47745275267994,638.1072781592379
18408,2024-05-07 19:50:00,Smartphone,279,274.6085261843446,2,PayPal,UK,1,356.991084039648,713.982168079296,164.76511571060678,638.107163836931
18409,2024-05-07 20:00:00,Headphones,4903,288.02859948331627,6,Crypto,Germany,3,374.4371793283112,2246.623075969867,518.4514790699693,638.1070495146241
18410,2024-05-07 20:10:00,Tablet,4353,490.02870366601496,1,PayPal,Mexico,5,637.0373147658195,637.0373147658195,147.0086110998045,638.1069351923172
18411,2024-05-07 20:20:00,Smartwatch,784,287.6956353538597,5,Transfer,Canada,5,374.00432596001764,1870.0216298000882,431.5434530307898,638.1068208700103
18412,2024-05-07 20:30:00,Smartphone,4997,460.2845670749894,7,PayPal,Estonia,4,598.3699371974863,4188.589560382404,966.5975908574778,638.1067065477034
18413,2024-05-07 20:40:00,Smartwatch,2587,639.5618537312607,8,Transfer,Canada,3,831.430409850639,6651.443278805112,1534.948448955026,638.1065922253965
18414,2024-05-07 20:50:00,Tablet,3937,703.4492345794412,7,Crypto,Mexico,1,914.4840049532736,6401.388034672915,1477.243392616827,638.1064779030896
18415,2024-05-07 21:00:00,Smartwatch,4689,314.51899209211723,6,Credit Card,USA,5,408.87468971975244,2453.2481383185145,566.1341857658113,638.1063635807827
18416,2024-05-07 21:10:00,Tablet,1026,382.45329425752635,7,PayPal,Estonia,3,497.1892825347843,3480.3249777434903,803.151917940806,638.1062492584758
18417,2024-05-07 21:20:00,Tablet,4465,783.7538756807268,8,Crypto,Mexico,3,1018.8800383849448,8151.040307079558,1881.0093016337441,638.1061349361689
18418,2024-05-07 21:30:00,Laptop,2647,547.3315473755472,9,PayPal,USA,3,711.5310115882114,6403.7791042939025,1477.7951779139776,638.106020613862
18419,2024-05-07 21:40:00,Smartwatch,2242,312.4841767417563,2,Credit Card,Germany,2,406.2294297642832,812.4588595285664,187.49050604505385,638.1059062915551
18420,2024-05-07 21:50:00,Headphones,1296,545.0935077190077,5,Transfer,USA,5,708.62156003471,3543.10780017355,817.6402615785114,638.1057919692482
18421,2024-05-07 22:00:00,Smartwatch,3079,369.4193133825457,2,Crypto,UK,3,480.2451073973094,960.4902147946189,221.6515880295275,638.1056776469413
18422,2024-05-07 22:10:00,Tablet,2321,352.17010460271854,4,PayPal,UK,1,457.82113598353413,1831.2845439341365,422.6041255232624,638.1055633246345
18423,2024-05-07 22:20:00,Tablet,4558,587.97748701312,5,Credit Card,Germany,5,764.370733117056,3821.8536655852804,881.9662305196803,638.1054490023276
18424,2024-05-07 22:30:00,Tablet,1984,444.69702829255823,7,Credit Card,Canada,1,578.1061367803258,4046.74295746228,933.8637594143725,638.1053346800207
18425,2024-05-07 22:40:00,Tablet,4551,117.67931640606086,8,PayPal,UK,2,152.98311132787913,1223.864890623033,282.43035937454613,638.1052203577138
18426,2024-05-07 22:50:00,Smartwatch,2945,576.3854147172524,7,Transfer,UK,1,749.3010391324282,5245.107273926998,1210.4093709062308,638.105106035407
18427,2024-05-07 23:00:00,Tablet,2288,159.05960821586882,4,PayPal,Mexico,1,206.77749068062948,827.1099627225179,190.87152985904265,638.1049917131
18428,2024-05-07 23:10:00,Smartwatch,3848,162.05763257506555,8,PayPal,Estonia,2,210.67492234758524,1685.399378780682,388.93831818015747,638.1048773907931
18429,2024-05-07 23:20:00,Tablet,2672,89.26839808409372,8,Credit Card,Mexico,2,116.04891750932184,928.3913400745747,214.24415540182497,638.1047630684862
18430,2024-05-07 23:30:00,Tablet,140,58.991627247497945,7,Transfer,USA,1,76.68911542174733,536.8238079522313,123.88241721974566,638.1046487461794
18431,2024-05-07 23:40:00,Tablet,1636,358.66151331748705,6,PayPal,Germany,5,466.2599673127332,2797.559803876399,645.590723971477,638.1045344238725
18432,2024-05-07 23:50:00,Smartphone,2856,154.89691564957846,7,Credit Card,Estonia,5,201.365990344452,1409.561932411164,325.28352286411473,638.1044201015656
18433,2024-05-08 00:00:00,Tablet,1683,402.6699449090154,5,PayPal,Estonia,4,523.47092838172,2617.3546419086,604.0049173635232,638.1043057792587
